TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,RIO Input Voltage,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
20.20796,0.0,0.0,2.043567197782643,0.0,0.0,0.0,,0.0,0.4484973970907353,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049367427825927734,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.012367000000001127,1.798867885224995,0.0,,,0.0,9.173228346456693,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04731628006104643,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014807000000001125,,1.0,,0.0,6.576649099892279,,9.173228346456693,,0.0,0.0,0.0,0.8191036235175368,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.227115,0.0,0.0,2.404309008437775,0.0,0.0,0.0,-1.0,0.0,0.19621290963656124,0.0,0.0,9.125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,106.91254821428572,0.0,-1.0,0.0,3.0,0.0,0.0,0.049367427825927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.019155000000001365,1.7999703634385709,0.0,0.0,,0.0,9.173228346456693,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04884027575091209,-0.0,12.5,-0.0,0.0,0.0,,1.0,0.211181640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.029738999999999294,12.284642578125,1.0,,0.0,6.576649099892279,,9.173228346456693,0.0,0.0,0.0,0.0,0.8167217787882125,0.0,-1.0,0.0,0.281005859375,465.0,0.0,0.0,0.0,0.0,0.0,0.508056640625,1.0,0.5128949880599976,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
20.260933,0.0,0.0,3.381537578144455,0.0,0.0,0.0,,0.0,0.6066016814344851,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049367427825927734,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.033818000000000126,1.8050927056224415,0.0,,,0.0,9.173228346456693,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04885207305249938,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.015478999999999132,,1.0,,0.0,6.576649099892279,,9.173228346456693,,0.0,0.0,0.0,0.809578349131704,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.280745,0.0,0.0,0.25651821057939006,0.0,0.0,0.0,,0.0,2.155254009633804,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049367427825927734,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.019811999999998164,1.8062237817467595,0.0,,,0.0,9.173228346456693,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.047007590354086665,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.012844000000001188,,1.0,,0.0,6.576649099892279,,9.173228346456693,,0.0,0.0,0.0,0.8087299027420114,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.298801,0.0,0.0,0.20521506206983334,0.0,0.0,0.0,,0.0,2.155261789398524,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.049367427825927734,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.018056000000001404,1.8022903838283952,0.0,,,0.0,9.21259842519685,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0451807885103748,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.011284999999997325,,1.0,,0.0,6.576649099892279,,9.21259842519685,,0.0,0.0,0.0,0.81185096230164,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.313793,0.0,0.0,0.15493603470100886,0.0,0.0,0.0,,0.0,1.5495473457920537,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01499199999999945,1.799407716976787,0.0,,,0.0,9.173228346456693,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.043353693125759415,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.011662000000001171,,1.0,,0.0,6.4828959164116355,,9.173228346456693,,0.0,0.0,0.0,0.8135882677828685,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.330411,0.0,0.0,1.9678870284484866,0.0,0.0,0.0,,0.0,0.5549446153995382,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016618000000001132,1.7953049933385008,0.0,,,0.0,9.173228346456693,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04165579750915378,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01200799999999802,,1.0,,0.0,6.4828959164116355,,9.173228346456693,,0.0,0.0,0.0,0.8179128068336696,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.346553,0.0,0.0,2.1967227763079995,0.0,0.0,0.0,,0.0,0.5989703553809063,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016141999999998546,1.794931490194302,0.0,,,0.0,9.370078740157481,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04109930212453839,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.013698999999999018,,1.0,,0.0,6.4828959164116355,,9.370078740157481,,0.0,0.0,0.0,0.8188093675697647,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.363409,0.0,0.0,2.294582476340956,0.0,0.0,0.0,,0.0,0.1994759826994718,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016856000000000648,1.7939573968748455,0.0,,,0.0,9.56692913385827,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04068890028082652,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.013341000000000491,,1.0,,0.0,6.4828959164116355,,9.56692913385827,,0.0,0.0,0.0,0.8186100922284895,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.380655,0.0,0.0,2.175987627357898,0.0,0.0,0.0,,0.0,0.14832729609894965,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017246000000000095,1.7938509743812432,0.0,,,0.0,9.429133858267718,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03983881843711467,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.010013000000000716,,1.0,,0.0,6.4828959164116355,,9.429133858267718,,0.0,0.0,0.0,0.8159597692675734,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.395873,0.0,0.0,2.1119710161127503,0.0,0.0,0.0,,0.0,0.3437334455042209,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015218000000000842,1.7922447933126795,0.0,,,0.0,9.212598425196852,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.036985989511595735,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.009887999999996566,,1.0,,0.0,6.4828959164116355,,9.212598425196852,,0.0,0.0,0.0,0.8123140025935051,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.40919,0.0,0.0,2.598185901720053,0.0,0.0,0.0,-1.0,0.0,0.1442943488515575,0.0,0.0,9.1875,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,107.17676964285715,0.0,-1.0,0.0,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.013316999999997137,1.78938889610965,0.0,0.0,,0.0,9.311023622047244,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.036800305201461395,-0.0,12.5,-0.0,0.0,0.0,,1.0,0.211181640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.028701000000001642,12.27207763671875,1.0,,0.0,6.4828959164116355,,9.311023622047244,0.0,0.0,0.0,0.0,0.8054414280729869,0.0,-1.0,0.0,0.281005859375,312.0,0.0,0.0,0.0,0.0,0.0,0.508056640625,1.0,0.49142172932624817,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
20.440392,0.0,0.0,0.25818407448267,0.0,0.0,0.0,,0.0,1.8592453254099772,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.031202000000000396,1.7918180417267546,0.0,,,0.0,9.370078740157481,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03573977057386676,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.018924999999999415,,1.0,,0.0,6.4828959164116355,,9.370078740157481,,0.0,0.0,0.0,0.7994720409089285,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.463021,0.0,0.0,3.0538941312857757,0.0,0.0,0.0,,0.0,0.5668925134890381,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02262900000000201,1.8014225833711082,0.0,,,0.0,9.212598425196852,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03337255295481912,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.015250999999999237,,1.0,,0.0,6.4828959164116355,,9.212598425196852,,0.0,0.0,0.0,0.7904791021829367,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.480376,0.0,0.0,3.2396413723229505,0.0,0.0,0.0,,0.0,0.3453797381335795,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017354999999998455,1.8037269133928329,0.0,,,0.0,9.192913385826774,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.032783537472523626,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.0104779999999991,,1.0,,0.0,6.4828959164116355,,9.192913385826774,,0.0,0.0,0.0,0.7892885241126407,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.495745,0.0,0.0,3.356244624106097,0.0,0.0,0.0,,0.0,0.47305128647114475,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04941582679748535,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015368999999999744,1.8048632398322986,0.0,,,0.0,9.212598425196854,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03198226854700467,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.011768,,1.0,,0.0,6.4828959164116355,,9.212598425196854,,0.0,0.0,0.0,0.7897131704725824,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.511733,0.0,0.0,3.411922556999997,0.0,0.0,0.0,,0.0,0.5611328083808834,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06560015678405762,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015988000000000113,1.8057274379420307,0.0,,,0.0,9.232283464566933,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03059459962148574,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.021321000000000367,,1.0,,0.0,5.267168229498274,,9.232283464566933,,0.0,0.0,0.0,0.7915133081254857,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.576146,0.0,0.0,3.1964164239797963,0.0,0.0,0.0,,0.0,0.6044250087704784,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06560015678405762,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.06441300000000183,1.8011457527191406,0.0,,,0.0,9.350393700787405,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.027975790378506456,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.011314999999999742,,1.0,,0.0,5.267168229498274,,9.350393700787405,,0.0,0.0,0.0,0.7961505099486348,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.591566,0.0,0.0,3.36383430259623,0.0,0.0,0.0,,0.0,0.43101716652556,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06560015678405762,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015419999999998879,1.8002670758556782,0.0,,,0.0,9.350393700787405,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.028021694896210966,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.01030099999999834,,1.0,,0.0,5.267168229498274,,9.350393700787405,,0.0,0.0,0.0,0.7990819921098623,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.604738,0.0,0.0,3.4603839244834145,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.06560015678405762,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01317200000000085,1.799438377211313,0.0,,,0.0,9.251968503937011,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.026683172429788484,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.012819999999997833,,1.0,,0.0,5.267168229498274,,9.251968503937011,,0.0,0.0,0.0,0.7989427200589934,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.6217,0.0,0.0,3.234736277986136,0.0,0.0,0.0,,0.0,0.4310731559166391,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04943513870239258,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016961999999999477,1.798766628425521,0.0,,,0.0,9.232283464566933,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02461167642246247,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.009485999999998995,,1.0,,0.0,8.39564354929431,,9.232283464566933,,0.0,0.0,0.0,0.7999514426792107,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.636317,0.0,0.0,1.810292107867435,0.0,0.0,0.0,-1.0,0.0,0.35194489342640467,0.0,0.0,9.1875,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,107.70521250000002,0.0,-1.0,0.0,3.0,0.0,0.0,0.04943513870239258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01461699999999766,1.7970000241290085,0.0,0.0,,0.0,9.232283464566933,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.023026152344318374,-0.0,12.5,-0.0,0.0,0.0,,1.0,0.211181640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.04370200000000324,12.265795166015625,1.0,,0.0,8.39564354929431,,9.232283464566933,0.0,0.0,0.0,0.0,0.8077580168710746,0.0,-1.0,0.0,0.281005859375,362.0,0.0,0.0,0.0,0.0,0.0,0.508056640625,1.0,0.49130672216415405,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
20.683378,0.0,0.0,3.5221115326605843,0.0,0.0,0.0,,0.0,359.869633372353,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04943513870239258,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.047061000000002906,1.7993061510359765,0.0,,,0.0,9.232283464566933,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02015280062270663,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014139999999997599,,1.0,,0.0,8.39564354929431,,9.232283464566933,,0.0,0.0,0.0,0.7981094711044013,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.702687,0.0,0.0,0.6623230645551577,0.0,0.0,0.0,,0.0,1.78342573848437,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04943513870239258,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0193089999999998,1.8059873703300735,0.0,,,0.0,9.212598425196855,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.01887798385835985,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.013412999999999897,,1.0,,0.0,8.39564354929431,,9.212598425196855,,0.0,0.0,0.0,0.7930106350477405,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.719658,0.0,0.0,1.1637638995063013,0.0,0.0,0.0,,0.0,1.551768208651323,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04943513870239258,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01697099999999807,1.8059576968484727,0.0,,,0.0,9.192913385826776,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.019754368376064358,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.009781000000000262,,1.0,,0.0,8.39564354929431,,9.192913385826776,,0.0,0.0,0.0,0.791809728080677,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.737367,0.0,0.0,0.20545991868943922,0.0,0.0,0.0,,0.0,1.6439013612672235,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04943513870239258,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017708999999999975,1.8039960469090637,0.0,,,0.0,9.212598425196855,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0209398989255149,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.009247000000002004,,1.0,,0.0,8.39564354929431,,9.212598425196855,,0.0,0.0,0.0,0.7932746903437871,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.750858,0.0,0.0,1.1162557038175087,0.0,0.0,0.0,,0.0,1.5045963042098653,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04943513870239258,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013491000000001918,1.8043086147269904,0.0,,,0.0,9.192913385826778,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02342840344321941,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.009744999999998782,,1.0,,0.0,8.39564354929431,,9.192913385826778,,0.0,0.0,0.0,0.7912481234773028,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
20.763796,0.0,0.0,3.5333308520715847,0.0,0.0,0.0,,0.0,0.2153109793425627,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04890751838684082,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01293799999999834,1.802389968959314,0.0,,,0.0,9.13385826771654,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02362154829059425,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,0.014482000000000994,,1.0,,0.0,6.576597539521012,,9.13385826771654,,0.0,0.0,0.0,0.792732329088611,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
